item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,calcium,iron,potassium,ingredients,allergens,scraped_at
246092011,Sourdough Toast,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Breads (Choose 1),2 Slice Portion (118g),300,3g,0g,0g,0mg,610mg,59g,2g,2g,10g,174mg,3.42mg,,"Bread Sourdough 16 Slcd 3/4"" Loaf Split (UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, YEAST, WHEAT FLOUR, SALT, FUMARIC ACID, MALTED BARLEY FLOUR, MALT POWDER (DRIED CORN SYRUP, BARLEY MALT EXTRACT), AND 2% OR LESS OF EACH OF THE FOLLOWING :ACETIC ACID, LACTIC ACID, FULLY REFINED SOYBEAN OIL, GRANULATED SUGAR, WHEAT GLUTEN, CALCIUM PROPIONATE (TO RETAIN FRESHNESS), DOUGH IMPROVER (MALTED WHEAT FLOUR, ENZYMES AND 2% OR LESS OF ASCORBIC ACID).  MAY CONTAIN SESAME.)",,2025-06-04T14:03:29.211218
246092010,Toasted Brioche Bun,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Breads (Choose 1),Bun (73g),220,4.5g,0g,0g,0mg,370mg,39g,1g,6g,6g,40mg,1.82mg,,"Roll Brioche Yellow 4"" Slcd Bkd Frz (NBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SUGAR, SOYBEAN OIL, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST, SALT, WHEAT GLUTEN, CULTURED WHEAT FLOUR, NATURAL FLAVORS, GLAZE (WATER, VEGETABLE PROTEINS [PEA, POTATO, FABA BEAN], SUNFLOWER OIL AND/OR CANOLA OIL, CORN MALTODEXTRINS, CORN DEXTROSE, CORN STARCH), SESAME FLOUR, COLORED WITH ANNATTO AND TURMERIC, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, MONO- AND DIGLYCERIDES, DISTILLED MONOGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES, ASCORBIC ACID).), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL)",,2025-06-04T14:03:29.875115
246092012,Wheat Toast,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Breads (Choose 1),2 Slice Portion (123g),310,7g,1g,0g,0mg,510mg,56g,4g,9g,9g,NA,3.38mg,,"Bread Wheat Berry 17 Slcd Frz (ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, BULGAR WHEAT, WHOLE WHEAT FLOUR, HIGH FRUCTOSE CORN SYRUP, WHEAT BRAN, HONEY,YEAST, WHEAT GLUTEN, SOYBEAN OIL, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, RAISIN JUICE CONCENTRATE, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL-2-LACTYLATE, MONO- AND DIGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES). CALCIUM SULFATE, SOY LECITHIN, WHEAT FLOUR, ENZYMES, CALCIUM PROPIONATE (TO RETARD SPOILAGE). CONTAINS: WHEAT AND SOY.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL)",,2025-06-04T14:03:30.502089
246092009,Biscuit,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Breads (Choose 1),Biscuit (79g),240,11g,2.5g,5g,0mg,740mg,30g,< 1g,3g,5g,NA,NA,,"Fz EZ Split Southern Style Biscuit Dough (ENRICHED FLOUR (WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, PALM OIL, PALM KERNEL OIL, SUGAR, BUTTERMILK, SODIUM ALUMINUM PHOSPHATE, BAKING SODA, SALT, SODIUM ACID PYROPHOSPHATE, DEXTROSE, DOUGH CONDITIONER (ENZYMES).)",,2025-06-04T14:03:31.141227
246092013,Bacon,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,3 Slice Portion (10300g),48200,3614g,1232g,NA,10195mg,173450mg,175g,0g,0g,3494g,1133mg,97.85mg,,"Bacon Pork 14-18 Ct Laid Out Applewood (PORK, CURED WITH: WATER, SALT, SUGAR, SODIUM PHOSPHATES, SODIUM ERYTHORBATE, SODIUM NITRITE.)",,2025-06-04T14:03:31.771033
246092014,Cheddar Cheese Slice,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,Slice (21g),80,7g,4g,0g,20mg,140mg,0g,0g,0g,5g,153mg,0mg,,"Cheese Cheddar Mild Slice .75 oz (CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, COLOR ADDED))",,2025-06-04T14:03:32.398311
246092016,Cooked Eggs,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,4 oz Portion (114g),170,11g,3.5g,NA,475mg,320mg,1g,0g,1g,15g,68mg,2.04mg,,"Egg Liquid, Salt and Pepper Blend (Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (COARSE GRIND BLACK PEPPER.))",,2025-06-04T14:03:33.078511
246092018,Country Ham,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,1.25 oz Portion (35g),110,7g,2g,0g,55mg,1280mg,0g,0g,0g,14g,0mg,2.00mg,,"Ham Country Slcd 1.25 Oz Dry Cured Frz (SALT, BROWN SUGAR, WHITE SUGAR, SODIUM NITRATE, SODIUM NITRITE)",,2025-06-04T14:03:33.744132
246092015,Fried Chicken Breast,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,5.3 oz Portion (150g),490,40g,3.5g,NA,95mg,95mg,5g,0g,0g,28g,3mg,0.28mg,,"Chicken Breast Double Lobe Random, Canola Frying Liquid Shortening (CANOLA OIL WITH TBHQ AND CITRIC ACID ADDED AS PRESERVATIVES AND DIMETHYLPOLYSILOXANE ADDED AS AN ANTI-FOAMING AGENT.), Marinade Chicken and Seafood Skillet (Egg Liquid Whole Glenview (WHOLE EGGS, CITRIC ACID (TO MAINTAIN COLOR), 0.15% WATER AS CITRIC ACID CARRIER.), Sauce Worcestershire (WATER, DISTILLED VINEGAR, SOY SAUCE (WATER, SALT, HYDROLYZED SOY PROTEIN, CORN SYRUP, CARAMEL COLOR, POTASSIUM SORBATE (PRESERVATIVE), SUGAR, CORN SYRUP, SALT, TAMARIND EXTRACT, CARAMEL COLOR, SPICES, CITRIC ACID, GARLIC*, ONION*, XANTHAN GUM, NATURAL FLAVORS, POTASSIUM SORBATE (A PRESERVATIVE). *DEHYDRATED.), Old Bay Seafood Seasoning (CELERY SALT (SALT, CELERY SEED), SPICES (INCLUDING MUSTARD, RED PEPPER, BLACK PEPPER, BAY (LAUREL), LEAVES, CLOVES, ALLSPICE [PIMENTO], GINGER, MACE, CARDAMOM, CINNAMON), AND PAPRIKA), Sauce Hot Texas Pete 1 Gal (VINEGAR, AGED PEPPERS (PEPPERS, SALT, VINEGAR), WATER, XANTHAN GUM AND BENZOATE OF SODA (TO PRESERVE FRESHNESS AND FLAVOR)), Spice Thyme Dried Leaf (THYME LEAVES.)), Breader Chicken and Seafood Skillet (Cornmeal Yellow Stone Ground (ENRICHED CORN MEAL(CORN, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID)), Corn Starch, Seasoning Salt (SALT, SUGAR, SPICES (INCLUDING PAPRIKA AND TURMERIC), ONION, CORNSTARCH, GARLIC, TRICALCIUM PHOSPHATE (PREVENTS CAKING), NATURAL FLAVOR, PAPRIKA OLEORESIN (FOR COLOR).), Ground Cayenne Pepper (CAYENNE PEPPER.))",,2025-06-04T14:03:34.424783
246092019,Pork Sausage Patty,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,4 oz Portion (113g),370,31g,10g,0g,95mg,920mg,2g,0g,1g,21g,10mg,1.36mg,,"Pork Sausage Patty Wide 3.5"" Raw 2 oz (WHOLE HOG, WATER, CONTAINS 2% OR LESS OF: SALT, SUGAR, SPICES, MONOSODIUM GLUTAMATE, FLAVORINGS.)",,2025-06-04T14:03:35.069554
246092021,Turkey Sausage,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,4 oz Portion (113g),210,16g,5g,0g,80mg,740mg,0g,0g,0g,18g,0mg,0.95mg,,"Turkey Sausage Patty (TURKEY, WATER, CONTAINS 2% OR LESS OF SALT, SPICES, SUGAR, NATURAL FLAVORING)",,2025-06-04T14:03:35.711960
246092020,Turkey Sausage Link,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,2 Link Portion (105g),320,24g,8g,NA,90mg,920mg,< 1g,0g,0g,24g,34mg,1.70mg,,"Turkey Sausage Link (TURKEY, CONTAINS 2 OR LESS SAUSAGE SEASONING SPICES, SUGAR, YEAST EXTRACT, DRIED RED PEPPER, SALT, ROSEMARY EXTRACT)",,2025-06-04T14:03:36.362648
246092022,Vegetarian Sausage Patty,8,The Skillet,Breakfast,Build a Biscuit or Sandwich Fillings,2 Piece Portion (84g),150,5g,0g,0g,0mg,550mg,9g,2g,2g,20g,0mg,3.98mg,,"Vegetarian Breakfast Sausage Patty (WATER, WHEAT GLUTEN, SOY FLOUR, EGG WHITES, CORN OIL, SOY PROTEIN CONCENTRATE, SODIUM CASEINATE, MODIFIED TAPIOCA STARCH, CONTAINS TWO PERCENT OR LESS OF LACTOSE, SOYBEAN OIL (WITH TBHQ FOR FRESHNESS), SOY PROTEIN ISOLATE, AUTOLYZED YEAST EXTRACT, SPICES, NATURAL AND ARTIFICIAL FLAVORS, METHYLCELLULOSE, SODIUM TRIPOLYPHOSPHATE, SALT, HYDROLYZED WHEAT GLUTEN, DISODIUM INOSINATE, CARAMEL COLOR, MODIFIED CORN STARCH, WHEY, HYDROLYZED CORN GLUTEN, MALTODEXTRIN, HYDROLYZED SOY PROTEIN, POTASSIUM CHLORIDE, DEXTROSE, ONION POWDER, DISODIUM GUANYLATE, TETRASODIUM PYROPHOSPHATE, TRICALCIUM PHOSPHATE, HYDROLYZED WHEAT PROTEIN, SODIUM HEXAMETAPHOSPHATE, SUCCINIC ACID, NIACINAMIDE, MONOSODIUM PHOSPHATE, LACTIC ACID, ASCORBIC ACID, BREWER'S YEAST, TORULA YEAST, CALCIUM PHOSPHATE, SOY LECITHIN, IRON (FERROUS SULFATE), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12.)",,2025-06-04T14:03:36.987515
246092023,Banana,8,The Skillet,Breakfast,Waffle Station,1 oz Portion (28g),25,0g,NA,NA,NA,0mg,6g,0g,NA,0g,1mg,0.00mg,,Banana,,2025-06-04T14:03:37.636842
246092026,Chocolate Chips,8,The Skillet,Breakfast,Waffle Station,.5 oz Portion (14g),70,4g,2.5g,0g,0mg,0mg,9g,< 1g,8g,< 1g,4mg,0.39mg,,"Chocolate Chip Semi Sweet Mini (SEMI-SWEET CHOCOLATE (SUGAR; CHOCOLATE; COCOA BUTTER; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; MILK))",,2025-06-04T14:03:38.287628
246092024,Fresh Berries,8,The Skillet,Breakfast,Waffle Station,2 oz Portion (57g),30,0g,0g,0g,0mg,0mg,6g,2g,5g,0g,2mg,0.08mg,,"Blueberries, Blackberries (BLACKBERRY)",,2025-06-04T14:03:38.950076
246092025,Fried Chicken Breast,8,The Skillet,Breakfast,Waffle Station,5.3 oz Portion (150g),490,40g,3.5g,NA,95mg,95mg,5g,0g,0g,28g,3mg,0.28mg,,"Chicken Breast Double Lobe Random, Canola Frying Liquid Shortening (CANOLA OIL WITH TBHQ AND CITRIC ACID ADDED AS PRESERVATIVES AND DIMETHYLPOLYSILOXANE ADDED AS AN ANTI-FOAMING AGENT.), Marinade Chicken and Seafood Skillet (Egg Liquid Whole Glenview (WHOLE EGGS, CITRIC ACID (TO MAINTAIN COLOR), 0.15% WATER AS CITRIC ACID CARRIER.), Sauce Worcestershire (WATER, DISTILLED VINEGAR, SOY SAUCE (WATER, SALT, HYDROLYZED SOY PROTEIN, CORN SYRUP, CARAMEL COLOR, POTASSIUM SORBATE (PRESERVATIVE), SUGAR, CORN SYRUP, SALT, TAMARIND EXTRACT, CARAMEL COLOR, SPICES, CITRIC ACID, GARLIC*, ONION*, XANTHAN GUM, NATURAL FLAVORS, POTASSIUM SORBATE (A PRESERVATIVE). *DEHYDRATED.), Old Bay Seafood Seasoning (CELERY SALT (SALT, CELERY SEED), SPICES (INCLUDING MUSTARD, RED PEPPER, BLACK PEPPER, BAY (LAUREL), LEAVES, CLOVES, ALLSPICE [PIMENTO], GINGER, MACE, CARDAMOM, CINNAMON), AND PAPRIKA), Sauce Hot Texas Pete 1 Gal (VINEGAR, AGED PEPPERS (PEPPERS, SALT, VINEGAR), WATER, XANTHAN GUM AND BENZOATE OF SODA (TO PRESERVE FRESHNESS AND FLAVOR)), Spice Thyme Dried Leaf (THYME LEAVES.)), Breader Chicken and Seafood Skillet (Cornmeal Yellow Stone Ground (ENRICHED CORN MEAL(CORN, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID)), Corn Starch, Seasoning Salt (SALT, SUGAR, SPICES (INCLUDING PAPRIKA AND TURMERIC), ONION, CORNSTARCH, GARLIC, TRICALCIUM PHOSPHATE (PREVENTS CAKING), NATURAL FLAVOR, PAPRIKA OLEORESIN (FOR COLOR).), Ground Cayenne Pepper (CAYENNE PEPPER.))",,2025-06-04T14:03:39.633365
246092027,Gluten Free Waffle,8,The Skillet,Breakfast,Waffle Station,Waffle (88g),130,0g,0g,NA,0mg,370mg,30g,1g,6g,6g,NA,0.80mg,,"Water, Carbon Gluten Free Waffle Mix (WHITE RICE FLOUR, DEGERMINATED YELLOW CORN FLOUR, SOY FLOUR, SUGAR, MONOCALCIUM PHOSPHATE, SODIUM BICARBONATE, SALT, CORNSTARCH, NATURAL VANILLA FLAVOR, XANTHAN GUM.)",,2025-06-04T14:03:40.302072
246092028,Waffle,8,The Skillet,Breakfast,Waffle Station,Waffle (137g),220,2.5g,0g,NA,0mg,670mg,43g,< 1g,4g,4g,NA,NA,,"Water, Mix Pancake Waffle Carbon (ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, SOYBEAN OIL, SODIUM BICARBONATE, SODIUM ACID PYROPHOSPHATE, CONTAINS 2% OR LESS OF THE FOLLOWING: NATURAL AND ARTIFICIAL FLAVORS (DEXTROSE, MALTODEXTRIN, STARCH, SILICON DIOXIDE), SALT, YELLOW CORN FLOUR, BUTTERMILK SOLIDS, MALTED BARLEY EXTRACT)",,2025-06-04T14:03:40.926847
246092029,Whipped Cream,8,The Skillet,Breakfast,Waffle Station,1.5 oz Portion (11g),45,4g,2.5g,0g,15mg,0mg,1g,0g,1g,0g,0mg,0mg,,"Cream Heavy Whipping 40% Glenview Farms 1 qt (HEAVY CREAM (MILK), CONTAINS LESS THAN 0.5% OF : CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80.), 10x Powdered Confectioner Sugar (SUGAR, CORN STARCH)",,2025-06-04T14:03:41.580589
246092030,Biscuit,8,The Skillet,Breakfast,Breakfast Breads,Biscuit (79g),240,11g,2.5g,5g,0mg,740mg,30g,< 1g,3g,5g,NA,NA,,"Fz EZ Split Southern Style Biscuit Dough (ENRICHED FLOUR (WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, PALM OIL, PALM KERNEL OIL, SUGAR, BUTTERMILK, SODIUM ALUMINUM PHOSPHATE, BAKING SODA, SALT, SODIUM ACID PYROPHOSPHATE, DEXTROSE, DOUGH CONDITIONER (ENZYMES).)",,2025-06-04T14:03:42.221778
246092031,Sourdough Toast,8,The Skillet,Breakfast,Breakfast Breads,Slice (59g),150,1.5g,0g,0g,0mg,300mg,29g,1g,1g,5g,87mg,1.71mg,,"Bread Sourdough 16 Slcd 3/4"" Loaf Split (UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, YEAST, WHEAT FLOUR, SALT, FUMARIC ACID, MALTED BARLEY FLOUR, MALT POWDER (DRIED CORN SYRUP, BARLEY MALT EXTRACT), AND 2% OR LESS OF EACH OF THE FOLLOWING :ACETIC ACID, LACTIC ACID, FULLY REFINED SOYBEAN OIL, GRANULATED SUGAR, WHEAT GLUTEN, CALCIUM PROPIONATE (TO RETAIN FRESHNESS), DOUGH IMPROVER (MALTED WHEAT FLOUR, ENZYMES AND 2% OR LESS OF ASCORBIC ACID).  MAY CONTAIN SESAME.)",,2025-06-04T14:03:42.900772
246092032,Wheat Toast,8,The Skillet,Breakfast,Breakfast Breads,Slice (62g),150,3.5g,0.5g,0g,0mg,250mg,28g,2g,5g,5g,NA,1.69mg,,"Bread Wheat Berry 17 Slcd Frz (ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, BULGAR WHEAT, WHOLE WHEAT FLOUR, HIGH FRUCTOSE CORN SYRUP, WHEAT BRAN, HONEY,YEAST, WHEAT GLUTEN, SOYBEAN OIL, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, RAISIN JUICE CONCENTRATE, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL-2-LACTYLATE, MONO- AND DIGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES). CALCIUM SULFATE, SOY LECITHIN, WHEAT FLOUR, ENZYMES, CALCIUM PROPIONATE (TO RETARD SPOILAGE). CONTAINS: WHEAT AND SOY.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL)",,2025-06-04T14:03:43.545000
246092034,Buttermilk Pancakes,8,The Skillet,Breakfast,Pancakes,2 Pancake Portion (87g),190,5g,1.5g,NA,< 5mg,490mg,30g,2g,9g,5g,59mg,NA,,"Buttermilk (CULTURED MILK, SALT, CORNSTARCH, VIT D3), Monarch Multigrain Pancake Mix (ENRICHED BLEACHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON,THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, MALTED BARLEY FLOUR, MAY CONTAIN ENZYMES, ASCORBIC ACID), SUGAR, ROLLED OATS, CRUSHED WHEAT, VEGETABLE OIL (CANOLA OR SOYBEAN), DEXTROSE, SOY FLOUR. CONTAINS 2% OR LESS OF THE FOLLOWING: WHEY (MILK PROTEIN), SALT, QUINOA, NONFAT MILK, BARLEY FLAKES, GROUND FLAXSEED, TOASTED AMARANTH, TEFF, RYE FLAKES, CRUSHED CORN, FLAX SEEDS, SESAME SEEDS, NATURAL FLAVOR, SPICES, SODIUM BICARBONATE, SODIUM ALUMINUM SULFATE, MONOCALCIUM PHOSPHATE.), Oil Canola Salad Nutra (CANOLA OIL)",,2025-06-04T14:03:44.232958
246092036,Vegan Pancakes,8,The Skillet,Breakfast,Pancakes,2 Pancake Portion (153g),320,7g,0g,NA,0mg,590mg,59g,4g,25g,10g,1mg,0.03mg,,"Mix Pancake Waffle Enjoy Life Vegan (FLOUR BLEND (TEFF, BUCKWHEAT, MILLET, QUINOA), DRIED CAND SYRUP, RICE STARCH, TAPIOCA STARCH, ALGAL PROTEIN, BROWN RICE PROTEIN, SPROUTED BROWN RICE PROTEIN, NATURAL VANILLA FLAVOR, KONJAC, LEAVENING (SODIUM BICARBONATE, CREAM OF TARTAR, MONOCALCIUM PHOSPHATE, PROBIOTIC (ORGANIC INULIN, BACILLUS COAGULANS GBI-30 6086), Water, Oil Canola Salad Nutra (CANOLA OIL), Assorted Mixed Berries (STRAWBERRIES, BLACKBERRIES, RASPBERRIES, BLUEBERRIES.)",,2025-06-04T14:03:44.924241
246092037,Banana,8,The Skillet,Breakfast,Pancake Toppings,1 oz Portion (28g),25,0g,NA,NA,NA,0mg,6g,0g,NA,0g,1mg,0.00mg,,Banana,,2025-06-04T14:03:45.621979
246092039,Chocolate Chips,8,The Skillet,Breakfast,Pancake Toppings,.5 oz Portion (14g),70,4g,2.5g,0g,0mg,0mg,9g,< 1g,8g,< 1g,4mg,0.39mg,,"Chocolate Chip Semi Sweet Mini (SEMI-SWEET CHOCOLATE (SUGAR; CHOCOLATE; COCOA BUTTER; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; MILK))",,2025-06-04T14:03:46.309155
246092038,Fresh Berries,8,The Skillet,Breakfast,Pancake Toppings,2 oz Portion (57g),30,0g,0g,0g,0mg,0mg,6g,2g,5g,0g,2mg,0.08mg,,"Blueberries, Blackberries (BLACKBERRY)",,2025-06-04T14:03:46.965798
246092040,Whipped Cream,8,The Skillet,Breakfast,Pancake Toppings,1.5 oz Portion (11g),45,4g,2.5g,0g,15mg,0mg,1g,0g,1g,0g,0mg,0mg,,"Cream Heavy Whipping 40% Glenview Farms 1 qt (HEAVY CREAM (MILK), CONTAINS LESS THAN 0.5% OF : CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80.), 10x Powdered Confectioner Sugar (SUGAR, CORN STARCH)",,2025-06-04T14:03:47.592670
246092041,Banana,8,The Skillet,Breakfast,Oatmeal and Yogurt,1 oz Portion (28g),25,0g,NA,NA,NA,0mg,6g,0g,NA,0g,1mg,0.00mg,,Banana,,2025-06-04T14:03:48.244797
246092043,Brown Sugar,8,The Skillet,Breakfast,Oatmeal and Yogurt,1 Tablespoon Portion (13g),50,0g,0g,0g,0mg,0mg,13g,0g,13g,0g,NA,NA,,"Sugar Light Brown Monarch 2 lb (SUGAR, MOLASSES)",,2025-06-04T14:03:48.882837
246092044,Chocolate Chips,8,The Skillet,Breakfast,Oatmeal and Yogurt,.5 oz Portion (14g),70,4g,2.5g,0g,0mg,0mg,9g,< 1g,8g,< 1g,4mg,0.39mg,,"Chocolate Chip Semi Sweet Mini (SEMI-SWEET CHOCOLATE (SUGAR; CHOCOLATE; COCOA BUTTER; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; MILK))",,2025-06-04T14:03:49.498236
246092048,Cinnamon Oatmeal,8,The Skillet,Breakfast,Oatmeal and Yogurt,8 oz Portion (227g),200,3g,0.5g,NA,0mg,150mg,39g,4g,14g,5g,34mg,2.26mg,,"Oatmeal Old Fashioned Rolled, Dark Brown Sugar (BROWN SUGAR (SUGAR, CAN SYRUPS)), Extract Vanilla Pure Domestic Bottle (WATER, ALCOHOL, CORN SYRUP, VANILLA BEAN EXTRACTIVE.), Ground Cinnamon, 20 oz Distilled Water (WATER)",,2025-06-04T14:03:50.199484
246092045,Dried Cranberries,8,The Skillet,Breakfast,Oatmeal and Yogurt,.5 oz Portion (14g),45,0g,0g,0g,0mg,0mg,12g,1g,10g,0g,NA,NA,,"Cranberry Dried Sweet (DRIED CRANBERRIES, SUGAR, SUNFLOWER OIL.)",,2025-06-04T14:03:50.857971
246092042,Fresh Berries,8,The Skillet,Breakfast,Oatmeal and Yogurt,1 oz Portion (28g),15,0g,0g,0g,0mg,0mg,3g,< 1g,2g,0g,1mg,0.04mg,,"Blueberries, Blackberries (BLACKBERRY)",,2025-06-04T14:03:51.497155
246092047,Greek Vanilla Yogurt,8,The Skillet,Breakfast,Oatmeal and Yogurt,4 oz Portion (113g),80,0g,0g,0g,< 5mg,40mg,10g,0g,8g,10g,NA,NA,,"Yogurt Vanilla Greek Fat-Free Rbst Free (CULTURED PASTEURIZED GRADE A NONFAT MILK, SUGAR, CORN STARCH, NATURAL FLAVOR, PECTIN. CONTAINS THE FOLLOWING LIVE CULTURES: LACTOBACILLUS BULGARICUS, STREPTOCOCCUS THERMOPHILUS, LACTOBACILLUS ACIDOPHILUS, BIFIDUS, LACTOBACILLUS CASEI.)",,2025-06-04T14:03:52.185102
246092046,Honey Granola,8,The Skillet,Breakfast,Oatmeal and Yogurt,1 oz Portion (28g),120,3g,0g,0g,0mg,50mg,21g,1g,7g,2g,NA,NA,,"Granola Oats & Honey Cereal (WHOLE GRAIN OATS+, SUGAR+, RICE+, SUNFLOWER OIL+, MOLASSES+, MALTODEXTRIN+, HONEY+, SEA SALT, MALTED BARLEY EXTRACT+, VANILLA EXTRACT+. VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVEFRESHNESS. +ORGANIC MAY CONTAIN WHEAT INGREDIENTS.)",,2025-06-04T14:03:52.827007
246092049,Bacon,8,The Skillet,Breakfast,Breakfast Side,3 Slice Portion (43g),200,15g,5g,NA,40mg,720mg,< 1g,0g,0g,14g,5mg,0.40mg,,"Bacon Pork 14-18 Ct Laid Out Applewood (PORK, CURED WITH: WATER, SALT, SUGAR, SODIUM PHOSPHATES, SODIUM ERYTHORBATE, SODIUM NITRITE.)",,2025-06-04T14:03:53.510562
246092054,Cheddar Grits,8,The Skillet,Breakfast,Breakfast Side,4 oz Portion (113g),210,17g,10g,NA,60mg,370mg,8g,0g,3g,10g,90mg,0.02mg,,"White Cheddar Sauce (Gallon Whole Milk Vit D (MILK, VITAMIN D3), Cheese Cheddar White Mild Shred Feather (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE (ANTI-CAKING AGENT)), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Corn Starch, Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA)), Water, Grits White Stone Ground 25 LB (WHITE CORN), Fancy Shredded Mild Cheddar Cheese (CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO [COLOR]), POTATO STARCH AND POWERED CELLULOSE ADDED TO PREVENT CAKING, NATAMYCIN (A NATURAL MOLD INHIBITOR).), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Salt and Pepper Blend (Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (COARSE GRIND BLACK PEPPER.))",,2025-06-04T14:03:54.185748
